Date,Price,Volume
Mar 11 2015 01: +0,0.533,495
Mar 12 2015 01: +0,0.51,684
Mar 13 2015 01: +0,0.534,838
Mar 14 2015 01: +0,0.506,835
Mar 15 2015 01: +0,0.356,873
Mar 16 2015 01: +0,0.363,641
Mar 17 2015 01: +0,0.445,393
Mar 18 2015 01: +0,0.45,427
Mar 19 2015 01: +0,0.441,347
Mar 20 2015 01: +0,0.456,402
Mar 21 2015 01: +0,0.465,419
Mar 22 2015 01: +0,0.445,424
Mar 23 2015 01: +0,0.453,379
Mar 24 2015 01: +0,0.428,533
Mar 25 2015 01: +0,0.435,441
Mar 26 2015 01: +0,0.458,345
Mar 27 2015 01: +0,0.461,385
Mar 28 2015 01: +0,0.485,457
Mar 29 2015 01: +0,0.455,419
Mar 30 2015 01: +0,0.451,347
Mar 31 2015 01: +0,0.469,366
Apr 01 2015 01: +0,0.463,455
Apr 02 2015 01: +0,0.493,458
Apr 03 2015 01: +0,0.504,481
Apr 04 2015 01: +0,0.512,462
Apr 05 2015 01: +0,0.515,437
Apr 06 2015 01: +0,0.525,440
Apr 07 2015 01: +0,0.535,641
Apr 08 2015 01: +0,0.539,550
Apr 09 2015 01: +0,0.539,492
Apr 10 2015 01: +0,0.507,572
Apr 11 2015 01: +0,0.543,606
Apr 12 2015 01: +0,0.523,544
Apr 13 2015 01: +0,0.494,503
Apr 14 2015 01: +0,0.49,412
Apr 15 2015 01: +0,0.489,430
Apr 16 2015 01: +0,0.456,498
Apr 17 2015 01: +0,0.471,570
Apr 18 2015 01: +0,0.506,629
Apr 19 2015 01: +0,0.499,528
Apr 20 2015 01: +0,0.507,481
Apr 21 2015 01: +0,0.519,404
Apr 22 2015 01: +0,0.537,387
Apr 23 2015 01: +0,0.547,387
Apr 24 2015 01: +0,0.549,407
Apr 25 2015 01: +0,0.553,505
Apr 26 2015 01: +0,0.555,478
Apr 27 2015 01: +0,0.543,472
Apr 28 2015 01: +0,0.567,394
Apr 29 2015 01: +0,0.61,312
Apr 30 2015 01: +0,0.623,356
May 01 2015 01: +0,0.636,340
May 02 2015 01: +0,0.65,406
May 03 2015 01: +0,0.634,363
May 04 2015 01: +0,0.653,296
May 05 2015 01: +0,0.662,300
May 06 2015 01: +0,0.639,344
May 07 2015 01: +0,0.662,320
May 08 2015 01: +0,0.694,408
May 09 2015 01: +0,0.713,380
May 10 2015 01: +0,0.682,380
May 11 2015 01: +0,0.682,349
May 12 2015 01: +0,0.755,246
May 13 2015 01: +0,0.721,305
May 14 2015 01: +0,0.737,328
May 15 2015 01: +0,0.743,313
May 16 2015 01: +0,0.776,371
May 17 2015 01: +0,0.796,350
May 18 2015 01: +0,0.824,248
May 19 2015 01: +0,0.782,259
May 20 2015 01: +0,0.782,268
May 21 2015 01: +0,0.827,247
May 22 2015 01: +0,0.833,259
May 23 2015 01: +0,0.826,265
May 24 2015 01: +0,0.759,427
May 25 2015 01: +0,0.773,332
May 26 2015 01: +0,0.794,297
May 27 2015 01: +0,0.565,568
May 28 2015 01: +0,0.649,369
May 29 2015 01: +0,0.741,303
May 30 2015 01: +0,0.746,334
May 31 2015 01: +0,0.755,328
Jun 01 2015 01: +0,0.739,429
Jun 02 2015 01: +0,0.765,298
Jun 03 2015 01: +0,0.756,338
Jun 04 2015 01: +0,0.73,324
Jun 05 2015 01: +0,0.705,397
Jun 06 2015 01: +0,0.715,256
Jun 07 2015 01: +0,0.702,372
Jun 08 2015 01: +0,0.7,325
Jun 09 2015 01: +0,0.721,281
Jun 10 2015 01: +0,0.707,339
Jun 11 2015 01: +0,0.681,357
Jun 12 2015 01: +0,0.666,390
Jun 13 2015 01: +0,0.682,399
Jun 14 2015 01: +0,0.651,379
Jun 15 2015 01: +0,0.674,303
Jun 16 2015 01: +0,0.682,340
Jun 17 2015 01: +0,0.698,313
Jun 18 2015 01: +0,0.718,268
Jun 19 2015 01: +0,0.731,344
Jun 20 2015 01: +0,0.712,386
Jun 21 2015 01: +0,0.651,431
Jun 22 2015 01: +0,0.672,426
Jun 23 2015 01: +0,0.738,276
Jun 24 2015 01: +0,0.785,309
Jun 25 2015 01: +0,0.856,320
Jun 26 2015 01: +0,0.841,305
Jun 27 2015 01: +0,0.872,282
Jun 28 2015 01: +0,0.845,286
Jun 29 2015 01: +0,0.88,303
Jun 30 2015 01: +0,0.955,245
Jul 01 2015 01: +0,0.95,212
Jul 02 2015 01: +0,0.953,319
Jul 03 2015 01: +0,0.984,236
Jul 04 2015 01: +0,0.994,222
Jul 05 2015 01: +0,0.971,213
Jul 06 2015 01: +0,0.967,277
Jul 07 2015 01: +0,0.992,236
Jul 08 2015 01: +0,0.961,230
Jul 09 2015 01: +0,0.979,281
Jul 10 2015 01: +0,0.982,269
Jul 11 2015 01: +0,1.015,219
Jul 12 2015 01: +0,0.974,269
Jul 13 2015 01: +0,1.013,289
Jul 14 2015 01: +0,1.026,250
Jul 15 2015 01: +0,1.021,236
Jul 16 2015 01: +0,1.015,228
