Date,Price,Volume
May 21 2015 01: +0,0.635,226
May 22 2015 01: +0,0.628,290
May 23 2015 01: +0,0.644,310
May 24 2015 01: +0,0.634,330
May 25 2015 01: +0,0.628,285
May 26 2015 01: +0,0.605,384
May 27 2015 01: +0,0.401,555
May 28 2015 01: +0,0.493,396
May 29 2015 01: +0,0.557,322
May 30 2015 01: +0,0.557,372
May 31 2015 01: +0,0.576,324
Jun 01 2015 01: +0,0.559,392
Jun 02 2015 01: +0,0.576,350
Jun 03 2015 01: +0,0.554,406
Jun 04 2015 01: +0,0.539,343
Jun 05 2015 01: +0,0.52,368
Jun 06 2015 01: +0,0.532,334
Jun 07 2015 01: +0,0.514,354
Jun 08 2015 01: +0,0.537,298
Jun 09 2015 01: +0,0.536,343
Jun 10 2015 01: +0,0.532,441
Jun 11 2015 01: +0,0.499,474
Jun 12 2015 01: +0,0.482,376
Jun 13 2015 01: +0,0.478,422
Jun 14 2015 01: +0,0.481,354
Jun 15 2015 01: +0,0.464,507
Jun 16 2015 01: +0,0.461,590
Jun 17 2015 01: +0,0.481,517
Jun 18 2015 01: +0,0.51,404
Jun 19 2015 01: +0,0.512,370
Jun 20 2015 01: +0,0.516,383
Jun 21 2015 01: +0,0.499,437
Jun 22 2015 01: +0,0.502,457
Jun 23 2015 01: +0,0.536,387
Jun 24 2015 01: +0,0.567,290
Jun 25 2015 01: +0,0.593,280
Jun 26 2015 01: +0,0.61,327
Jun 27 2015 01: +0,0.613,301
Jun 28 2015 01: +0,0.618,279
Jun 29 2015 01: +0,0.625,321
Jun 30 2015 01: +0,0.648,250
Jul 01 2015 01: +0,0.661,269
Jul 02 2015 01: +0,0.654,278
Jul 03 2015 01: +0,0.659,281
Jul 04 2015 01: +0,0.674,233
Jul 05 2015 01: +0,0.671,244
Jul 06 2015 01: +0,0.678,285
Jul 07 2015 01: +0,0.669,266
Jul 08 2015 01: +0,0.698,214
Jul 09 2015 01: +0,0.693,245
Jul 10 2015 01: +0,0.699,226
Jul 11 2015 01: +0,0.68,287
Jul 12 2015 01: +0,0.663,333
Jul 13 2015 01: +0,0.696,280
Jul 14 2015 01: +0,0.715,246
Jul 15 2015 01: +0,0.693,267
Jul 16 2015 01: +0,0.699,238
Jul 17 2015 01: +0,0.716,206
Jul 18 2015 01: +0,0.728,230
Jul 19 2015 01: +0,0.705,202
Jul 20 2015 01: +0,0.713,209
Jul 21 2015 01: +0,0.712,232
Jul 22 2015 01: +0,0.701,273
Jul 23 2015 01: +0,0.713,279
Jul 24 2015 01: +0,0.724,193
Jul 25 2015 01: +0,0.724,198
Jul 26 2015 01: +0,0.728,169
Jul 27 2015 01: +0,0.709,215
Jul 28 2015 01: +0,0.715,215
Jul 29 2015 01: +0,0.68,227
Jul 30 2015 01: +0,0.693,225
Jul 31 2015 01: +0,0.697,234
Aug 01 2015 01: +0,0.7,232
Aug 02 2015 01: +0,0.702,205
Aug 03 2015 01: +0,0.704,240
Aug 04 2015 01: +0,0.69,226
Aug 05 2015 01: +0,0.677,210
Aug 06 2015 01: +0,0.691,198
Aug 07 2015 01: +0,0.694,190
Aug 08 2015 01: +0,0.715,196
