Date,Price,Volume
Jul 04 2016 01: +0,0.543,137
Jul 05 2016 01: +0,0.539,104
Jul 06 2016 01: +0,0.537,73
Jul 07 2016 01: +0,0.526,95
Jul 08 2016 01: +0,0.508,86
Jul 09 2016 01: +0,0.5,67
Jul 10 2016 01: +0,0.487,187
Jul 11 2016 01: +0,0.495,51
Jul 12 2016 01: +0,0.483,41
Jul 13 2016 01: +0,0.482,43
Jul 14 2016 01: +0,0.381,228
Jul 15 2016 01: +0,0.451,42
Jul 16 2016 01: +0,0.436,68
Jul 17 2016 01: +0,0.428,43
Jul 18 2016 01: +0,0.412,41
Jul 19 2016 01: +0,0.363,85
Jul 20 2016 01: +0,0.336,76
Jul 21 2016 01: +0,0.321,108
Jul 22 2016 01: +0,0.32,75
Jul 23 2016 01: +0,0.311,56
Jul 24 2016 01: +0,0.307,64
Jul 25 2016 01: +0,0.307,101
Jul 26 2016 01: +0,0.313,100
Jul 27 2016 01: +0,0.312,100
Jul 28 2016 01: +0,0.313,166
Jul 29 2016 01: +0,0.322,343
Jul 30 2016 01: +0,0.349,129
Jul 31 2016 01: +0,0.378,87
Aug 01 2016 01: +0,0.373,139
Aug 02 2016 01: +0,0.374,95
Aug 03 2016 01: +0,0.354,84
Aug 04 2016 01: +0,0.341,69
Aug 05 2016 01: +0,0.343,96
Aug 06 2016 01: +0,0.367,65
Aug 07 2016 01: +0,0.412,63
Aug 08 2016 01: +0,0.383,92
Aug 09 2016 01: +0,0.374,75
Aug 10 2016 01: +0,0.417,44
Aug 11 2016 01: +0,0.418,45
Aug 12 2016 01: +0,0.409,42
Aug 13 2016 01: +0,0.431,42
Aug 14 2016 01: +0,0.429,42
Aug 15 2016 01: +0,0.409,57
Aug 16 2016 01: +0,0.413,53
Aug 17 2016 01: +0,0.378,57
Aug 18 2016 01: +0,0.362,207
Aug 19 2016 01: +0,0.347,169
Aug 20 2016 01: +0,0.352,134
Aug 21 2016 01: +0,0.367,105
Aug 22 2016 01: +0,0.383,71
Aug 23 2016 01: +0,0.454,61
Aug 24 2016 01: +0,0.432,44
Aug 25 2016 01: +0,0.434,60
Aug 26 2016 01: +0,0.421,82
Aug 27 2016 01: +0,0.455,55
Aug 28 2016 01: +0,0.451,63
Aug 29 2016 01: +0,0.477,36
Aug 30 2016 01: +0,0.46,43
Aug 31 2016 01: +0,0.422,69
Sep 01 2016 01: +0,0.419,67
Sep 02 2016 01: +0,0.42,62
Sep 03 2016 01: +0,0.414,102
Sep 04 2016 01: +0,0.413,97
Sep 05 2016 01: +0,0.418,65
Sep 06 2016 01: +0,0.438,90
Sep 07 2016 01: +0,0.471,60
Sep 08 2016 01: +0,0.502,28
Sep 09 2016 01: +0,0.496,41
Sep 10 2016 01: +0,0.493,51
Sep 11 2016 01: +0,0.473,59
Sep 12 2016 01: +0,0.463,53
Sep 13 2016 01: +0,0.478,50
Sep 14 2016 01: +0,0.486,49
Sep 15 2016 01: +0,0.485,27
Sep 16 2016 01: +0,0.457,46
Sep 17 2016 01: +0,0.452,64
Sep 18 2016 01: +0,0.45,59
Sep 19 2016 01: +0,0.435,57
Sep 20 2016 01: +0,0.423,49
Sep 21 2016 01: +0,0.421,80
Sep 22 2016 01: +0,0.449,26
Sep 23 2016 01: +0,0.447,49
Sep 24 2016 01: +0,0.438,67
Sep 25 2016 01: +0,0.424,75
Sep 26 2016 01: +0,0.457,40
Sep 27 2016 01: +0,0.468,45
Sep 28 2016 01: +0,0.443,51
Sep 29 2016 01: +0,0.452,40
Sep 30 2016 01: +0,0.428,49
Oct 01 2016 01: +0,0.433,70
Oct 02 2016 01: +0,0.425,77
Oct 03 2016 01: +0,0.436,73
Oct 04 2016 01: +0,0.457,48
Oct 05 2016 01: +0,0.461,40
Oct 06 2016 01: +0,0.439,45
Oct 07 2016 01: +0,0.408,59
Oct 08 2016 01: +0,0.418,72
Oct 09 2016 01: +0,0.431,57
Oct 10 2016 01: +0,0.427,39
Oct 11 2016 01: +0,0.446,29
Oct 12 2016 01: +0,0.448,42
Oct 13 2016 01: +0,0.434,48
Oct 14 2016 01: +0,0.416,75
Oct 15 2016 01: +0,0.423,59
Oct 16 2016 01: +0,0.426,53
Oct 17 2016 01: +0,0.428,55
Oct 18 2016 01: +0,0.432,28
Oct 19 2016 01: +0,0.433,60
Oct 20 2016 01: +0,0.435,57
Oct 21 2016 01: +0,0.436,50
Oct 22 2016 01: +0,0.449,52
Oct 23 2016 01: +0,0.422,73
Oct 24 2016 01: +0,0.416,47
Oct 25 2016 01: +0,0.423,46
Oct 26 2016 01: +0,0.433,56
Oct 27 2016 01: +0,0.431,34
