Date,Price,Volume
Jul 25 2016 01: +0,2.77,9
Jul 26 2016 01: +0,3.564,7
Jul 27 2016 01: +0,3.575,7
Jul 28 2016 01: +0,3.802,1
Jul 29 2016 01: +0,3.804,15
Jul 30 2016 01: +0,3.629,4
Jul 31 2016 01: +0,3.833,7
Aug 01 2016 01: +0,3.969,6
Aug 02 2016 01: +0,3.872,6
Aug 03 2016 01: +0,3.813,3
Aug 04 2016 01: +0,3.898,7
Aug 05 2016 01: +0,4.045,7
Aug 06 2016 01: +0,3.981,6
Aug 07 2016 01: +0,4.02,1
Aug 08 2016 01: +0,3.908,7
Aug 09 2016 01: +0,4.005,10
Aug 10 2016 01: +0,3.942,5
Aug 11 2016 01: +0,3.64,4
Aug 12 2016 01: +0,3.858,4
Aug 13 2016 01: +0,3.642,5
Aug 14 2016 01: +0,3.196,2
Aug 15 2016 01: +0,3.592,20
Aug 16 2016 01: +0,3.65,3
Aug 17 2016 01: +0,3.711,9
Aug 18 2016 01: +0,3.904,6
Aug 19 2016 01: +0,3.962,9
Aug 20 2016 01: +0,4.066,9
Aug 21 2016 01: +0,3.86,8
Aug 22 2016 01: +0,3.986,11
Aug 23 2016 01: +0,4.078,7
Aug 24 2016 01: +0,4.145,5
Aug 25 2016 01: +0,4.077,3
Aug 26 2016 01: +0,4.071,1
Aug 27 2016 01: +0,3.807,8
Aug 28 2016 01: +0,4.178,4
Aug 29 2016 01: +0,4.083,7
Aug 30 2016 01: +0,4.157,6
Aug 31 2016 01: +0,4.097,14
Sep 01 2016 01: +0,4.095,4
Sep 02 2016 01: +0,4.151,2
Sep 03 2016 01: +0,3.987,8
Sep 04 2016 01: +0,4.084,4
Sep 05 2016 01: +0,3.414,17
Sep 06 2016 01: +0,3.618,5
Sep 07 2016 01: +0,3.909,4
Sep 08 2016 01: +0,3.891,4
Sep 09 2016 01: +0,3.572,8
Sep 10 2016 01: +0,3.96,7
Sep 11 2016 01: +0,4.09,5
Sep 12 2016 01: +0,3.951,5
Sep 13 2016 01: +0,4.18,3
Sep 14 2016 01: +0,4.174,5
Sep 15 2016 01: +0,4.198,7
Sep 16 2016 01: +0,3.54,5
Sep 17 2016 01: +0,4.17,5
Sep 18 2016 01: +0,4.211,12
Sep 19 2016 01: +0,4.445,5
Sep 20 2016 01: +0,3.583,4
Sep 21 2016 01: +0,4.533,4
Sep 22 2016 01: +0,4.475,1
Sep 23 2016 01: +0,4.502,6
Sep 24 2016 01: +0,4.26,12
Sep 25 2016 01: +0,4.742,5
Sep 26 2016 01: +0,4.481,5
Sep 27 2016 01: +0,4.322,5
Sep 28 2016 01: +0,4.497,5
Sep 29 2016 01: +0,4.563,11
Sep 30 2016 01: +0,4.874,2
Oct 01 2016 01: +0,4.827,5
Oct 02 2016 01: +0,4.728,6
Oct 03 2016 01: +0,4.375,2
Oct 04 2016 01: +0,4.988,5
