Date,Price,Volume
Mar 27 2017 01: +0,0.365,54
Mar 28 2017 01: +0,0.37,54
Mar 29 2017 01: +0,0.368,31
Mar 30 2017 01: +0,0.351,42
Mar 31 2017 01: +0,0.354,46
Apr 01 2017 01: +0,0.365,65
Apr 02 2017 01: +0,0.367,53
Apr 03 2017 01: +0,0.359,46
Apr 04 2017 01: +0,0.358,46
Apr 05 2017 01: +0,0.355,43
Apr 06 2017 01: +0,0.363,47
Apr 07 2017 01: +0,0.366,33
Apr 08 2017 01: +0,0.368,41
Apr 09 2017 01: +0,0.36,57
Apr 10 2017 01: +0,0.359,42
Apr 11 2017 01: +0,0.362,49
Apr 12 2017 01: +0,0.357,52
Apr 13 2017 01: +0,0.362,37
Apr 14 2017 01: +0,0.367,59
Apr 15 2017 01: +0,0.374,56
Apr 16 2017 01: +0,0.373,61
Apr 17 2017 01: +0,0.378,65
Apr 18 2017 01: +0,0.379,84
Apr 19 2017 01: +0,0.383,78
Apr 20 2017 01: +0,0.378,100
Apr 21 2017 01: +0,0.385,89
Apr 22 2017 01: +0,0.384,50
Apr 23 2017 01: +0,0.39,51
Apr 24 2017 01: +0,0.382,59
Apr 25 2017 01: +0,0.387,50
Apr 26 2017 01: +0,0.393,32
Apr 27 2017 01: +0,0.39,38
Apr 28 2017 01: +0,0.402,48
Apr 29 2017 01: +0,0.4,53
Apr 30 2017 01: +0,0.404,60
May 01 2017 01: +0,0.406,48
May 02 2017 01: +0,0.402,42
May 03 2017 01: +0,0.402,38
May 04 2017 01: +0,0.4,36
May 05 2017 01: +0,0.393,56
May 06 2017 01: +0,0.403,68
May 07 2017 01: +0,0.414,40
May 08 2017 01: +0,0.411,38
May 09 2017 01: +0,0.409,31
May 10 2017 01: +0,0.406,35
May 11 2017 01: +0,0.402,39
May 12 2017 01: +0,0.404,41
May 13 2017 01: +0,0.405,50
May 14 2017 01: +0,0.415,49
May 15 2017 01: +0,0.401,34
May 16 2017 01: +0,0.409,37
May 17 2017 01: +0,0.422,30
May 18 2017 01: +0,0.413,38
May 19 2017 01: +0,0.409,49
May 20 2017 01: +0,0.426,29
May 21 2017 01: +0,0.424,20
May 22 2017 01: +0,0.412,28
May 23 2017 01: +0,0.422,24
May 24 2017 01: +0,0.347,89
May 25 2017 01: +0,0.378,55
May 26 2017 01: +0,0.421,44
May 27 2017 01: +0,0.407,46
May 28 2017 01: +0,0.419,40
May 29 2017 01: +0,0.429,37
May 30 2017 01: +0,0.432,17
May 31 2017 01: +0,0.416,49
Jun 01 2017 01: +0,0.417,44
Jun 02 2017 01: +0,0.41,48
Jun 03 2017 01: +0,0.413,46
Jun 04 2017 01: +0,0.422,43
Jun 05 2017 01: +0,0.409,40
Jun 06 2017 01: +0,0.411,49
Jun 07 2017 01: +0,0.401,41
Jun 08 2017 01: +0,0.4,59
Jun 09 2017 01: +0,0.409,49
Jun 10 2017 01: +0,0.414,39
Jun 11 2017 01: +0,0.416,37
Jun 12 2017 01: +0,0.41,32
Jun 13 2017 01: +0,0.42,19
Jun 14 2017 01: +0,0.415,32
Jun 15 2017 01: +0,0.389,41
Jun 16 2017 01: +0,0.408,32
Jun 17 2017 01: +0,0.408,29
Jun 18 2017 01: +0,0.41,31
Jun 19 2017 01: +0,0.414,32
Jun 20 2017 01: +0,0.397,23
Jun 21 2017 01: +0,0.392,30
Jun 22 2017 01: +0,0.363,33
Jun 23 2017 01: +0,0.333,44
Jun 24 2017 01: +0,0.349,41
Jun 25 2017 01: +0,0.351,36
Jun 26 2017 01: +0,0.363,56
Jun 27 2017 01: +0,0.354,76
Jun 28 2017 01: +0,0.36,66
Jun 29 2017 01: +0,0.363,43
Jun 30 2017 01: +0,0.376,39
Jul 01 2017 01: +0,0.385,47
Jul 02 2017 01: +0,0.383,39
Jul 03 2017 01: +0,0.379,49
Jul 04 2017 01: +0,0.38,28
Jul 05 2017 01: +0,0.378,48
Jul 06 2017 01: +0,0.384,55
Jul 07 2017 01: +0,0.403,28
Jul 08 2017 01: +0,0.366,29
Jul 09 2017 01: +0,0.358,31
Jul 10 2017 01: +0,0.351,31
Jul 11 2017 01: +0,0.352,32
Jul 12 2017 01: +0,0.339,23
Jul 13 2017 01: +0,0.335,52
Jul 14 2017 01: +0,0.339,32
Jul 15 2017 01: +0,0.348,22
Jul 16 2017 01: +0,0.356,21
Jul 17 2017 01: +0,0.356,38
Jul 18 2017 01: +0,0.358,35
Jul 19 2017 01: +0,0.34,43
Jul 20 2017 01: +0,0.34,41
Jul 21 2017 01: +0,0.342,26
Jul 22 2017 01: +0,0.332,36
Jul 23 2017 01: +0,0.305,41
Jul 24 2017 01: +0,0.3,26
Jul 25 2017 01: +0,0.306,31
Jul 26 2017 01: +0,0.311,23
Jul 27 2017 01: +0,0.296,36
Jul 28 2017 01: +0,0.324,28
Jul 29 2017 01: +0,0.331,26
Jul 30 2017 01: +0,0.338,18
Jul 31 2017 01: +0,0.339,21
Aug 01 2017 01: +0,0.343,21
Aug 02 2017 01: +0,0.352,13
Aug 03 2017 01: +0,0.316,37
Aug 04 2017 01: +0,0.331,34
Aug 05 2017 01: +0,0.321,47
Aug 06 2017 01: +0,0.327,22
Aug 07 2017 01: +0,0.333,30
Aug 08 2017 01: +0,0.314,29
Aug 09 2017 01: +0,0.321,36
Aug 10 2017 01: +0,0.322,22
Aug 11 2017 01: +0,0.337,17
Aug 12 2017 01: +0,0.32,17
Aug 13 2017 01: +0,0.323,24
Aug 14 2017 01: +0,0.323,28
Aug 15 2017 01: +0,0.319,22
Aug 16 2017 01: +0,0.309,25
Aug 17 2017 01: +0,0.315,29
Aug 18 2017 01: +0,0.314,34
Aug 19 2017 01: +0,0.322,36
Aug 20 2017 01: +0,0.319,34
Aug 21 2017 01: +0,0.317,26
Aug 22 2017 01: +0,0.317,37
Aug 23 2017 01: +0,0.294,39
Aug 24 2017 01: +0,0.309,24
Aug 25 2017 01: +0,0.295,46
Aug 26 2017 01: +0,0.308,41
Aug 27 2017 01: +0,0.32,33
Aug 28 2017 01: +0,0.322,29
Aug 29 2017 01: +0,0.329,38
Aug 30 2017 01: +0,0.321,41
Aug 31 2017 01: +0,0.304,25
Sep 01 2017 01: +0,0.315,40
Sep 02 2017 01: +0,0.324,37
Sep 03 2017 01: +0,0.326,28
Sep 04 2017 01: +0,0.337,28
Sep 05 2017 01: +0,0.351,20
Sep 06 2017 01: +0,0.334,22
Sep 07 2017 01: +0,0.346,20
Sep 08 2017 01: +0,0.33,30
Sep 09 2017 01: +0,0.349,26
Sep 10 2017 01: +0,0.343,30
Sep 11 2017 01: +0,0.319,25
Sep 12 2017 01: +0,0.329,38
Sep 13 2017 01: +0,0.335,20
Sep 14 2017 01: +0,0.324,31
Sep 15 2017 01: +0,0.326,45
Sep 16 2017 01: +0,0.339,45
Sep 17 2017 01: +0,0.333,46
Sep 18 2017 01: +0,0.345,25
Sep 19 2017 01: +0,0.333,37
Sep 20 2017 01: +0,0.363,35
Sep 21 2017 01: +0,0.361,23
